,st_time,pm_rel,pm
1425,2016-01-01 23:47:29,19,2749.0
1426,2016-01-01 23:48:29,19,2746.99
1427,2016-01-01 23:49:29,19,2749.0
1428,2016-01-01 23:50:29,20,2837.0
1429,2016-01-01 23:51:29,19,2755.99
1430,2016-01-01 23:52:29,19,2750.99
1431,2016-01-01 23:53:29,19,2750.0
1432,2016-01-01 23:54:29,19,2753.0
1433,2016-01-01 23:55:29,20,2865.0
1434,2016-01-01 23:56:29,19,2766.99
1435,2016-01-01 23:57:29,19,2790.9902
1436,2016-01-01 23:58:29,20,2809.0
1437,2016-01-01 23:59:29,20,2813.0
1438,2016-01-02 00:00:29,20,2875.0
1439,2016-01-02 00:01:29,20,2810.99
1440,2016-01-02 00:02:29,20,2802.0
1441,2016-01-02 00:03:28,20,2818.0
1442,2016-01-02 00:04:28,20,2818.0
1443,2016-01-02 00:05:28,20,2834.0
1444,2016-01-02 00:06:28,20,2855.99
1445,2016-01-02 00:07:28,20,2875.99
1446,2016-01-02 00:08:28,20,2891.0
1447,2016-01-02 00:09:28,20,2890.0
1448,2016-01-02 00:10:28,20,2899.0
1449,2016-01-02 00:11:28,20,2891.99
1450,2016-01-02 00:12:28,20,2899.99
1451,2016-01-02 00:13:28,20,2899.99
1452,2016-01-02 00:14:28,20,2903.0
1453,2016-01-02 00:15:28,20,2911.0
1454,2016-01-02 00:16:28,20,2904.99
1455,2016-01-02 00:17:28,20,2931.0
1456,2016-01-02 00:18:28,20,2934.0
1457,2016-01-02 00:19:28,20,2934.0
1458,2016-01-02 00:20:28,21,2944.0
1459,2016-01-02 00:21:28,20,2939.0
1460,2016-01-02 00:22:28,21,2942.0
1461,2016-01-02 00:23:28,19,2785.0
1462,2016-01-02 00:24:28,19,2781.0
1463,2016-01-02 00:25:28,19,2781.0
1464,2016-01-02 00:26:28,19,2790.0
1465,2016-01-02 00:27:28,19,2791.99
1466,2016-01-02 00:28:28,19,2795.99
1467,2016-01-02 00:29:28,19,2797.0
1468,2016-01-02 00:30:28,20,2802.0
1469,2016-01-02 00:31:28,20,2802.0
1470,2016-01-02 00:32:28,20,2805.0
1471,2016-01-02 00:33:28,20,2806.0
1472,2016-01-02 00:34:28,20,2819.0
1473,2016-01-02 00:35:28,20,2831.0
1474,2016-01-02 00:36:28,20,2826.0
1475,2016-01-02 00:37:28,20,2831.99
1476,2016-01-02 00:38:28,20,2814.0
1477,2016-01-02 00:39:28,20,2814.0
1478,2016-01-02 00:40:28,20,2819.0
1479,2016-01-02 00:41:28,20,2823.99
1480,2016-01-02 00:42:28,20,2823.99
1481,2016-01-02 00:43:28,20,2825.0
1482,2016-01-02 00:44:28,20,2827.99
1483,2016-01-02 00:45:28,20,2835.99
1484,2016-01-02 00:46:28,20,2827.0
1485,2016-01-02 00:47:28,20,2847.99
1486,2016-01-02 00:48:28,20,2857.0
1487,2016-01-02 00:49:28,20,2857.0
1488,2016-01-02 00:50:28,20,2869.0
1489,2016-01-02 00:51:28,20,2855.0
1490,2016-01-02 00:52:28,20,2861.0
1491,2016-01-02 00:53:28,20,2866.0
1492,2016-01-02 00:54:28,20,2866.0
1493,2016-01-02 00:55:28,20,2890.0
1494,2016-01-02 00:56:28,20,2871.99
1495,2016-01-02 00:57:28,20,2874.0
1496,2016-01-02 00:58:28,20,2873.0
1497,2016-01-02 00:59:28,20,2875.0
1498,2016-01-02 01:00:28,20,2880.99
1499,2016-01-02 01:01:28,20,2876.99
